id,question,pred,answer,answer_type,image
71,Does the injurious stimulus illustrate the invasion of breast stroma and fat by nests and cords of tumor cells?,no,no,CLOSED,
74,Is this condition cystic hygroma?,yes,yes,CLOSED,
75,Has a nucleolar pattern been termed cystic hygroma?,no,no,CLOSED,
78,"Are cystic hygromas characteristically seen with,  but not limited to,  constitutional chromosomal anomalies such as 45,  X karyotypes?",yes,yes,CLOSED,
79,"Are the light green polypeptides characteristically seen with,  but not limited to,  constitutional chromosomal anomalies such as 45,  X karyotypes?",no,no,CLOSED,
82,Is the poorly cohesive tumor in the retina seen abutting the optic nerve?,yes,yes,CLOSED,
86,"Is wilms tumor with tightly packed blue cells consistented with the blastemal component and intersperse primitive tubules,  representing the epithelial component?",yes,yes,CLOSED,
87,"Does large,  flat cells with small nuclei intersperse primitive tubules,  represent the epithelial component?",no,no,CLOSED,
90,"Was focal anaplasia present in other areas within this Wilms tumor,  characterized by cells with hyperchromatic,  pleomorphic nuclei,  and an abnormal mitosis center of field?",yes,yes,CLOSED,
91,"Was the extensive subcutaneous fibrosis present in other areas within this Wilms tumor,  characterized by cells with hyperchromatic,  pleomorphic nuclei,  and an abnormal mitosis center of field?",no,no,CLOSED,
94,Are predominance of blastemal morphology and diffuse anaplasia associated with specific molecular lesions ?,yes,yes,CLOSED,
97,Does granulomatous host response not occur in the absence of appropriate T-cell-mediated immunity?,yes,yes,CLOSED,
98,Does the greenish discoloration not occur in the absence of appropriate T-cell-mediated immunity?,no,no,CLOSED,
101,Does mycobacterium avium infection in a duodenal biopsy from a patient with AIDS show massive intracellular macrophage infection with acid-fast organisms filamentous and pink in this acid-fast stain preparation?,yes,yes,CLOSED,
102,Are there inadequate T cells to mount a granulomatous response?,yes,yes,CLOSED,
106,Is the aorta with mild atherosclerosis composed of fibrous plaques?,yes,yes,CLOSED,
109,"Did the high-power view of the junction of the fibrous cap and core show scattered inflammatory cells,  calcification arrowheads,  and neovascularization ?",yes,yes,CLOSED,
110,"Did the cause of reversible injury show scattered inflammatory cells,  calcification arrowheads,  and neovascularization ?",no,no,CLOSED,
111,Is part of the vessel uninvolved?,yes,yes,CLOSED,
112,Is mycobacterium avium infection in a duodenal biopsy from a patient with aids uninvolved?,no,no,CLOSED,
114,"Did histologic view of the nodular stage demonstrate sheets of plump,  proliferating spindle cells and slitlike vascular spaces?",yes,yes,CLOSED,
115,"Did periodic acid-schiff demonstrate sheets of plump,  proliferating spindle cells and slitlike vascular spaces?",no,no,CLOSED,
118,Is there marked concentric thickening of the left ventricular wall causing reduction in lumen size?,yes,yes,CLOSED,
119,Is low-power view of a cross section of a skin blister showing the epidermis marked concentric thickening of the left ventricular wall causing reduction in lumen size?,no,no,CLOSED,
120,What are shown on the right in this four-chamber view of the heart?,the right ventricle and the right atrium,the left ventricle and left atrium,OPEN,
122,Is the atrium shown on the right in this four-chamber view of the heart?,yes,yes,CLOSED,
123,Are the extensive subcutaneous fibrosis shown on the right in this four-chamber view of the heart?,no,no,CLOSED,
124,Are the left ventricle and left atrium shown on the right in this four-chamber view of the heart?,yes,yes,CLOSED,
125,Are this degree of external dysmorphogenesis left atrium shown on the right in this four-chamber view of the heart?,no,no,CLOSED,
128,Is a pacemaker presented incidentally in the right ventricle?,yes,yes,CLOSED,
129,Is cohesive tumor in retina presented incidentally in the right ventricle?,no,no,CLOSED,
132,Are nodular masses of calcium heaped up within the sinuses of Valsalva?,yes,yes,CLOSED,
133,Are small nests of epithelial cells and myxoid stroma forming cartilage and bone heaped up within the sinuses of Valsalva?,no,no,CLOSED,
136,"Are the commissures not fused,  as in rheumatic aortic valve stenosis?",yes,yes,CLOSED,
137,"Are note bowing of legs as a consequence of the formation of poorly not fused,  as in rheumatic aortic valve stenosis?",no,no,CLOSED,
138,One cusp has a partial fusion at whose center ?,its,its,OPEN,
139,One cusp has a partial fusion at whose center ?,its,its,OPEN,
141,"Is the atrium dilated,  reflecting long-standing valvular insufficiency and volume overload?",yes,yes,CLOSED,
145,Is there prominent hooding with prolapse of the posterior mitral leaflet into the left atrium?,yes,yes,CLOSED,
146,Is granulomatous host response prominent hooding with prolapse of the posterior mitral leaflet into the left atrium?,no,no,CLOSED,
149,Is the left ventricle shown on the right in this four-chamber view?,yes,yes,CLOSED,
150,Is periodic acid-schiff shown on the right in this four-chamber view?,no,no,CLOSED,
154,Is subacute endocarditis caused by streptococcus viridans on a previously myxomatous mitral valve?,yes,yes,CLOSED,
159,Are four-chamber dilation and hypertrophy evident?,yes,yes,CLOSED,
160,Is the pattern of staining of anti-centromere antibodies evident?,no,no,CLOSED,
161,"Does microscopic appearance of the thickened endocardium,  which contains smooth muscle cells and abundant acid mucopolysaccharides blue-green in this Movat stain?",yes,yes,CLOSED,
162,Do the white circles stain?,no,no,CLOSED,
165,Does higher magnification show an irreversibly sickled cell in the center?,yes,yes,CLOSED,
166,Does the surrounding lung show an irreversibly sickled cell in the center?,no,no,CLOSED,
170,Does a peripheral blood smear show a hyper-segmented neutrophil with a six-lobed nucleus?,yes,yes,CLOSED,
171,Does the pattern of staining of anti-centromere antibodies show a hyper-segmented neutrophil with a six-lobed nucleus?,no,no,CLOSED,
175,Is paler trabeculae seen lying within a clear space created by retraction of its cytoplasms?,no,no,CLOSED,
178,"Does a low-power view show well-defined bands of pink,  acellular collagen that have subdivided the tumor cells into nodules?",yes,yes,CLOSED,
179,"Does some long-lived resident tissue macrophages show well-defined bands of pink,  acellular collagen that have subdivided the tumor cells into nodules?",no,no,CLOSED,
183,"Is the arteriolar wall surrounded by eosinophils,  lymphocytes,  and histiocytes?",no,no,CLOSED,
184,What results for the AML are shown in the figure?,flow cytometry,flow cytometry,OPEN,
185,Is the glomerulus result for the AML shown in the figure?,no,no,CLOSED,
186,What are positive for the stem cell marker CD34 and the myeloid lineage specific markers CD33 and CD15 subset?,the tumor cells,the tumor cells,OPEN,
188,Are the tumor cells positive for the stem cell marker CD34 and the myeloid lineage specific markers CD33 and CD15 subset?,yes,yes,CLOSED,
189,Are genes that encode several proteins involved in antigen processing positive for the stem cell marker CD34 and the myeloid lineage specific markers CD33 and CD15 subset?,no,no,CLOSED,
192,"Is the healing stage marked by resorption of hyaline membranes and thickening of alveolar septa by inflammatory cells,  fibroblasts,  and collagen?",yes,yes,CLOSED,
193,"Is the right ventricle marked by resorption of hyaline membranes and thickening of alveolar septa by inflammatory cells,  fibroblasts,  and collagen?",no,no,CLOSED,
196,"Are numerous reactive type II pneumocytes seen at this stage,  associated with regeneration and repair?",yes,yes,CLOSED,
197,"Are bite cells similar to the one in this smear seen at this stage,  associated with regeneration and repair?",no,no,CLOSED,
201,Is hematoxylin-eosin seen in small arteries?,no,no,CLOSED,
207,"Are the thickened alveolar walls infiltrated with lymphocytes and some plasma cells,  which spill over into alveolar spaces?",yes,yes,CLOSED,
208,"Is a myofiber distended with trypanosomes infiltrated with lymphocytes and some plasma cells,  which are spilling over into alveolar spaces?",no,no,CLOSED,
211,Are the alveoli filled with a characteristic foamy acellular exudate?,yes,yes,CLOSED,
212,Are the pattern of staining of anti-centromere antibodies filled with a characteristic foamy acellular exudate?,no,no,CLOSED,
214,Does congo red staining stain demonstrate cup-shaped and round cysts within the exudate?,no,no,CLOSED,
216,"Does the histologic appearance demonstrate small round,  uniform nuclei and moderate cytoplasm?",yes,yes,CLOSED,
218,"Did membranoproliferative glomerulonephritis (MPGN) show mesangial cell proliferation,  basement membrane duplication,  leukocyte infiltration,  and accentuation of lobular architecture?",yes,yes,CLOSED,
219,"Did predominance of blastemal morphology and diffuse anaplasia show mesangial cell proliferation,  basement membrane duplication,  leukocyte infiltration,  and accentuation of lobular architecture?",no,no,CLOSED,
223,Does a Masson trichrome preparation show complete replacement of virtually all glomeruli by blue-staining collagen?,yes,yes,CLOSED,
224,Does there show complete replacement of virtually all glomeruli by blue-staining collagen?,no,no,CLOSED,
227,"Do only a few areas of pale squamous mucosa remain within the predominantly metaplastic,  reddish mucosa of the distal esophagus?",yes,yes,CLOSED,
228,"Do the areas of white chalky deposits remain within the predominantly metaplastic,  reddish mucosa of the distal esophagus?",no,no,CLOSED,
230,Is squamous cell carcinoma composed of nests of malignant cells that partially recapitulate the stratified organization of squamous epithelium?,yes,yes,CLOSED,
234,Are spiral-shaped Helicobacter pylori bacilli highlighted in this Warthin-Starry silver stain?,yes,yes,CLOSED,
235,Is the atrium highlighted in this Warthin-Starry silver stain?,no,no,CLOSED,
238,Are organisms abundant within surface mucus?,yes,yes,CLOSED,
245,Is the necrotic ulcer base composed of granulation tissue overlaid by degraded blood?,yes,yes,CLOSED,
246,Is reversible injury composed of granulation tissue overlaid by degraded blood?,no,no,CLOSED,
247,Are the rugal fold partially lost?,yes,yes,CLOSED,
248,"Is a binucleate reed-sternberg cell with large,  inclusion-like nucleoli and abundant cytoplasm fold partially lost?",no,no,CLOSED,
250,Is the gastric wall markedly thickened?,yes,yes,CLOSED,
251,Is an arteriole markedly thickened?,no,no,CLOSED,
252,"Infiltration of the surface epithelium by T lymphocytes , which can be recognized by whose stained nuclei labeled T ?",their,their,OPEN,
254,Does gross examination of a resected sigmoid colon show regularly spaced stool-filled diverticulae?,yes,yes,CLOSED,
255,Does gram show regularly spaced stool-filled diverticulae?,no,no,CLOSED,
258,Are glands cut in cross-section?,yes,yes,CLOSED,
259,Are previous episodes of rheumatic valvulitis cut in cross-section?,no,no,CLOSED,
262,Does epithelial crowding produce a serrated architecture when glands are cut in cross-section?,yes,yes,CLOSED,
263,Does Movat produce a serrated architecture when glands are cut in cross-section?,no,no,CLOSED,
266,Are hundreds of small colonic polyps present along with a dominant polyp (right)?,yes,yes,CLOSED,
267,Are immature myeloid cells present along with a dominant polyp (right)?,no,no,CLOSED,
270,Are areas of chalky necrosis present within the colon wall?,yes,yes,CLOSED,
271,"Are acute tubular epithelial cell injury with blebbing at the luminal pole,  detachment of tubular cells from their underlying basement membranes,  and granular present within the colon wall?",no,no,CLOSED,
274,Are bile duct cells and canals of hering typical?,no,no,CLOSED,
275,"What is small (700 g),  bile-stained,  soft,  and congested?",liver,the liver,OPEN,
278,"Is the liver small (700 g),  bile-stained,  soft,  and congested?",yes,yes,CLOSED,
279,"Is endoscopy small (700 g),  bile-stained,  soft,  and congested?",no,no,CLOSED,
283,"Is a nucleolar pattern entrapped in a dense,  onion-skin concentric scar?",no,no,CLOSED,
284,"What is removed at autopsy showing a unifocal,  massive neoplasm replacing most of the right hepatic lobe in a noncirrhotic liver?",the liver,the liver,OPEN,
286,"Does the liver removed at autopsy show a unifocal,  massive neoplasm replacing most of the right hepatic lobe in a noncirrhotic liver?",yes,yes,CLOSED,
287,"Does the wall of the aneurysm removed at autopsy show a unifocal,  massive neoplasm replacing most of the right hepatic lobe in a noncirrhotic liver?",no,no,CLOSED,
290,Is the gallbladder mucosa infiltrated by chronic inflammatory cells?,yes,yes,CLOSED,
291,Is a subnodule infiltrated by chronic inflammatory cells?,no,no,CLOSED,
295,Do the histone subunits compress the urethra into a slitlike lumen?,no,no,CLOSED,
298,Is carcinomatous tissue seen on the posterior aspect (lower left)?,yes,yes,CLOSED,
299,Is higher-power photomicrograph seen on the posterior aspect (lower left)?,no,no,CLOSED,
303,Is acute epididymitis caused by gonococcal infection?,yes,yes,CLOSED,
304,Is bowing of legs caused by gonococcal infection?,no,no,CLOSED,
306,Is the epididymis involved by an abscess?,yes,yes,CLOSED,
307,Is this in turn involved by an abscess?,no,no,CLOSED,
310,Is normal testis seen on the right?,yes,yes,CLOSED,
311,Is the irreversible injury seen on the right?,no,no,CLOSED,
314,"Is proliferative breast disease characterized by increased numbers of epithelial cells,  as in this example of epithelial hyperplasia?",yes,yes,CLOSED,
315,"Is predominance of blastemal morphology and diffuse anaplasia characterized by increased numbers of epithelial cells,  as in this example of epithelial hyperplasia?",no,no,CLOSED,
319,Do adenocarcinoma of the prostate demonstrating small glands tend to be larger at the time of diagnosis than those that secrete a hormone?,no,no,CLOSED,
322,Does the coarsely nodular gland contain areas of fibrosis and cystic change?,yes,yes,CLOSED,
323,Does the injurious stimulus contain areas of fibrosis and cystic change?,no,no,CLOSED,
324,The hyperplastic follicles contain abundant pink colloid within whose lumina ?,their,their,OPEN,
327,Do the hyperplastic follicles contain abundant pink colloid within their lumina?,yes,yes,CLOSED,
328,Do histologic features of the chancre contain abundant pink colloid within their lumina?,no,no,CLOSED,
329,The hyperplastic follicles contain abundant pink colloid within whose lumina ?,their,their,OPEN,
330,Is a fibrous capsule seen?,yes,yes,CLOSED,
331,Are the necrotic cells seen?,no,no,CLOSED,
333,Does a fibrous capsule surround the neoplastic follicles?,yes,yes,CLOSED,
334,Does high magnification surround the neoplastic follicles?,no,no,CLOSED,
337,Is the polyp derived from calcitonin molecules secreted by the neoplastic cells?,no,no,CLOSED,
340,"Do these tumors contain amyloid,  visible here as homogeneous extracellular material,  derived from calcitonin molecules secreted by the neoplastic cells?",yes,yes,CLOSED,
341,"Do acute epididymitis contain amyloid,  visible here as homogeneous extracellular material,  derived from calcitonin molecules secreted by the neoplastic cells?",no,no,CLOSED,
344,Is a solitary hypercellular adenoma delineated from the residual normocellular gland on the upper right in this low-power view?,yes,yes,CLOSED,
345,Is the epithelium above the intact basement membrane delineated from the residual normocellular gland on the upper right in this low-power view?,no,no,CLOSED,
347,Does high-power detail show minimal variation in nuclear size and occasional follicle formation?,yes,yes,CLOSED,
348,Does the granulomatous response show minimal variation in nuclear size and occasional follicle formation?,no,no,CLOSED,
349,Does the renal glomerulus show markedly thickend glomerular basement membrane in a diabetic?,yes,yes,CLOSED,
351,What is diffuse hyperplasia of the adrenal gland contrasted with?,a normal gland,a normal adrenal gland,OPEN,
352,How is diffuse hyperplasia of the adrenal gland contrasted?,with a normal gland,with a normal adrenal gland,OPEN,
353,Is diffuse hyperplasia of the adrenal gland contrasted with a normal adrenal gland?,yes,yes,CLOSED,
355,Is a subtle nodularity evident?,yes,yes,CLOSED,
356,Is the b-cell antigen receptor complex evident?,no,no,CLOSED,
358,Is the adrenal cortex yellow and thickened?,yes,yes,CLOSED,
359,Is microscopic view of breast carcinoma yellow and thickened?,no,no,CLOSED,
361,Were the thickened alveolar walls diffusely hyperplastic?,no,no,CLOSED,
365,"Was the abnormal gland from a patient with ACTH-dependent Cushing syndrome,  in whom both adrenal glands were diffusely hyperplastic?",yes,yes,CLOSED,
366,"Was subacute endocarditis from a patient with ACTH-dependent Cushing syndrome,  in whom both adrenal glands were diffusely hyperplastic?",no,no,CLOSED,
369,Did bilateral adrenal hemorrhage in an infant with overwhelming sepsis result in acute adrenal insufficiency?,yes,yes,CLOSED,
370,Did haphazard crypt organization result in acute adrenal insufficiency?,no,no,CLOSED,
372,Is little residual cortical architecture discernible in this photomicrograph?,yes,yes,CLOSED,
373,Is the tissue discernible in this photomicrograph?,no,no,CLOSED,
378,Does conventional chondrosarcoma entrap native lamellar bone as a confluent mass of cartilage?,yes,yes,CLOSED,
379,Does the surrounding lung entrap native lamellar bone as a confluent mass of cartilage?,no,no,CLOSED,
383,Is Ewing sarcoma composed of sheets of small round cells with small amounts of clear cytoplasm?,yes,yes,CLOSED,
384,Is a liver composed of sheets of small round cells with small amounts of clear cytoplasm?,no,no,CLOSED,
388,"Is the aneurysmal bone cyst with blood-filled cystic space surrounded by a fibrous wall containing proliferating fibroblasts,  reactive woven bone,  and osteoclast-type giant cells?",yes,yes,CLOSED,
389,"Is flow cytometry surrounded by a fibrous wall containing proliferating fibroblasts,  reactive woven bone,  and osteoclast-type giant cells?",no,no,CLOSED,
395,Did confluent necrosis contain a dense lymphoid aggregate?,no,no,CLOSED,
398,Do fiber preparations allow for examination of individual axons of peripheral nerves?,yes,yes,CLOSED,
399,Do the histone subunits allow for examination of individual axons of peripheral nerves?,no,no,CLOSED,
403,Is a normal axon with a long thick dark myelin internode flanked by nodes of Ranvier?,yes,yes,CLOSED,
404,"Is endometrioid type,  grade 3,  flanked by nodes of Ranvier?",no,no,CLOSED,
408,Does this full-thickness histologic section show a segment surrounded by a series of thinly myelinated internodes of uneven length flanked on both ends by normal thicker myelin internodes?,no,no,CLOSED,
411,Do large clusters of fibers appear that all share the same fiber type (fiber type grouping)?,yes,yes,CLOSED,
412,Do remission of demyelinating disease appear that share the same fiber type (fiber type grouping) ?,no,no,CLOSED,
414,Do large clusters of fibers appear that all share the same fiber type (fiber type grouping)  with ongoing denervation and reinnervation?,yes,yes,CLOSED,
415,Do portal tracts and the periportal parenchyma appear that all share the same fiber type (fiber type grouping)  with ongoing denervation and reinnervation?,no,no,CLOSED,
419,Did the cysts form a poorly defined nodule?,no,no,CLOSED,
421,Where are abscesses present?,in the pons and in the cerebellum,in the putamen and thalamus,OPEN,
423,Are the upper parts of both lungs present in the putamen and thalamus?,no,no,CLOSED,
426,Is glioblastoma a densely cellular tumor with necrosis and pseudo-palisading of tumor cell nuclei along the edge of the necrotic zone?,yes,yes,CLOSED,
427,Is the wall of the aneurysm a densely cellular tumor with necrosis and pseudo-palisading of tumor cell nuclei along the edge of the necrotic zone?,no,no,CLOSED,
429,"Did microscopic appearance of medulloblastoma show mostly small,  blue,  primitive-appearing tumor cells?",yes,yes,CLOSED,
430,"Did a wide-eyed,  staring gaze,  caused by overactivity of the sympathetic nervous system,  show mostly small,  blue,  primitive-appearing tumor cells?",no,no,CLOSED,
433,Are metastatic lesions distinguished grossly from most primary central nervous system tumors by their multicentricity and well-demarcated margins?,yes,yes,CLOSED,
434,Are congenital capillary hemangioma at 2 years of age after the lesion distinguished grossly from most primary central nervous system tumors by their multicentricity and well-demarcated margins?,no,no,CLOSED,
436,What is the dark color of the tumor nodules in this specimen due to?,the presence of necrosed tissue,the presence of melanin,OPEN,
437,Is the dark color of the tumor nodules in this specimen due to the presence of melanin?,yes,yes,CLOSED,
438,Is abscesses due to the presence of melanin?,no,no,CLOSED,
439,Metastatic lesions are distinguished grossly from most primary central nervous system tumors by whose multicentricity and well-demarcated margins ?,their,their,OPEN,
440,What is composed of nests of basaloid cells infiltrating a fibrotic stroma?,tumor,the tumor,OPEN,
442,Is tumor composed of nests of basaloid cells infiltrating a fibrotic stroma?,yes,yes,CLOSED,
443,Is sectioning of ovary composed of nests of basaloid cells infiltrating a fibrotic stroma?,no,no,CLOSED,
446,Is the cleft between the tumor cells and the stroma a highly characteristic artifact of sectioning?,yes,yes,CLOSED,
447,Is acute contusions a highly characteristic artifact of sectioning?,no,no,CLOSED,
448,What is compressed?,interstitial vasculature,interstitial vasculature,OPEN,
449,Is the interstitial vasculature compressed?,yes,yes,CLOSED,
450,What are distended with cytoplasmic vacuoles while the interstitial vasculature is compressed?,tubular epithelial cells,tubular epithelial cells is compressed,OPEN,
451,What are the tubular epithelial cells distended with?,cytoplasmic vacuoles,cytoplasmic vacuoles,OPEN,
452,Are the tubular epithelial cells distended with cytoplasmic vacuoles while the interstitial vasculature is compressed?,yes,yes,CLOSED,
453,Are two daughter cells distended with cytoplasmic vacuoles while the interstitial vasculature is compressed?,no,no,CLOSED,
454,What are pale?,the nuclei of affected tubules,the nuclei of affected tubules,OPEN,
455,Are the nuclei of affected tubules pale?,yes,yes,CLOSED,
456,Are equence of events in the pathogenesis of reversible and irreversible cell injury pale?,no,no,CLOSED,
462,Does Apoptosis consist of condensation of nuclear chromatin and fragmentation of the cell into membrane-bound apoptotic bodies which are engulfed by macrophages?,yes,yes,CLOSED,
463,Do these cells consist of condensation of nuclear chromatin and fragmentation of the cell into membrane-bound apoptotic bodies which are engulfed by macrophages?,no,no,CLOSED,
464,What are still maintained?,the outlines of tubules,the outlines of tubules,OPEN,
465,Are the outline of tubules still maintained?,yes,yes,CLOSED,
466,Where is the affected area?,on right,on right,OPEN,
467,What shows cells with intensely eosinophilic cytoplasm of tubular cells?,the affected area on right,the affected area on right,OPEN,
469,How does the affected area on right show cells?,with intensely eosinophilic cytoplasm of tubular cells,with intensely eosinophilic cytoplasm of tubular cells,OPEN,
470,Does the affected area on right show cells with intensely eosinophilic cytoplasm of tubular cells?,yes,yes,CLOSED,
471,Does necrosis show cells with intensely eosinophilic cytoplasm of tubular cells?,no,no,CLOSED,
472,What show granular debris?,the nuclei debris,nuclei,OPEN,
473,What do the nuclei show?,granular debris,granular debris,OPEN,
474,Do the nuclei show granular debris?,yes,yes,CLOSED,
477,What does the interface between viable and non-viable area show?,non-specific chronic inflammation proliferating vessels,non-specific chronic inflammation proliferating vessels,OPEN,
478,Does the interface between viable and non-viable area show non-specific chronic inflammation and proliferating vessels?,yes,yes,CLOSED,
480,Where is the affected area?,on right,on right,OPEN,
484,Has the surrounding zone clumped chromatin?,no,no,CLOSED,
490,"Is the affected part soft, swollen and dark?",yes,yes,CLOSED,
491,"Is the interface between viable and non-viable area soft, swollen and dark?",no,no,CLOSED,
494,Is the affected area on right clear-cut?,no,no,CLOSED,
503,Are defects in any of the six basophilic granular while the periphery shows healed granulomas?,no,no,CLOSED,
506,Are the myocardial muscle fibres thick with abundance of eosinophilic cytoplasm?,yes,yes,CLOSED,
509,Are nuclei also enlarged with irregular outlines?,yes,yes,CLOSED,
510,Are these cells also enlarged with irregular outlines?,no,no,CLOSED,
512,Are foci of metaplastic squamous epithelium seen at other places?,yes,yes,CLOSED,
516,Are the nucleus lined by normal columnar epithelium while foci of metaplastic squamous epithelium are seen at other places?,no,no,CLOSED,
520,Do two daughter cells show osseous metaplasia in the centre?,no,no,CLOSED,
521,"What has core containing proteins, p24 and p18, two strands of viral rna, and enzyme reverse transcriptase?",viral particle,the particle,OPEN,
523,"The particle has core containing proteins, p24 and p18, how many strands of viral rna, and enzyme reverse transcriptase?",two,two,OPEN,
525,"Does the particle have core containing proteins, p24 and p18, two strands of viral rna, and enzyme reverse transcriptase?",yes,yes,CLOSED,
526,"Does the epidermis have core containing proteins, p24 and p18, two strands of viral rna, and enzyme reverse transcriptase?",no,no,CLOSED,
529,"Is bilayer lipid membrane studded with 2 viral glycoproteins, gp120 and gp41, in the positions shown?",yes,yes,CLOSED,
530,"Is the epidermis studded with 2 viral glycoproteins, gp120 and gp41, in the positions shown?",no,no,CLOSED,
533,Is each fibril further composed of double helix of two pleated sheets in the form of twin filaments separated by a clear space?,yes,yes,CLOSED,
534,Is foci of metaplastic squamous epithelium further composed of double helix of two pleated sheets in the form of twin filaments separated by a clear space?,no,no,CLOSED,
536,Is Each fibril further composed of double helix of two pleated sheets in the form of twin filaments separated by a clear space?,yes,yes,CLOSED,
543,Does p-component show fibrils having cross -- pleated sheet configuration which produces periodicity that gives the characteristic staining properties of amyloid with Congo red and birefringence under polarising microscopy?,no,no,CLOSED,
545,Are the amyloid deposits mainly in the glomerular capillary tuft stain red-pink Congophilia?,yes,yes,CLOSED,
549,Do the congophilic areas show apple-green birefringence?,yes,yes,CLOSED,
550,Do apoptosis show apple-green birefringence?,no,no,CLOSED,
552,Do the figure show apple-green birefringence?,no,no,CLOSED,
556,Are the amyloid deposits seen mainly in the glomerular capillary tuft?,yes,yes,CLOSED,
557,Are apoptosis seen mainly in the glomerular capillary tuft?,no,no,CLOSED,
560,"Does the nucleus cast in the tubular lumina, and in the arterial wall producing luminal narrowing?",no,no,CLOSED,
564,Is p-component also present in peritubular connective tissue producing atrophic tubules?,no,no,CLOSED,
567,Is the deposition extensive in the space of Disse causing compression and pressure atrophy of hepatocytes?,yes,yes,CLOSED,
571,Does  congo red staining show congophilia which under polarising microscopy?,yes,yes,CLOSED,
572,Does m phase show congophilia which under polarising microscopy?,no,no,CLOSED,
573,Is apple-green birefringence shown in this figure?,yes,yes,CLOSED,
575,Does strands show apple-green birefringence?,no,no,CLOSED,
576,What is involved in the pathogenesis of cardiac oedema?,mechanisms,mechanisms,OPEN,
577,What is mechanisms involved in?,the development of cardiac oedema,oedema,OPEN,
578,Is mechanisms involved in the pathogenesis of cardiac oedema?,yes,yes,CLOSED,
579,"Is c, x-ray crystallography and infra-red spectroscopy involved in the pathogenesis of cardiac oedema?",no,no,CLOSED,
580,What shows mild fatty change of liver cells?,the peripheral zone,the peripheral zone,OPEN,
582,Does the peripheral zone show mild fatty change of liver cells?,yes,yes,CLOSED,
583,Does the vesselwall show mild fatty change of liver cells?,no,no,CLOSED,
586,Does the centrilobular zone show marked degeneration and necrosis of hepatocytes accompanied by haemorrhage while the peripheral zone shows mild fatty change of liver cells?,yes,yes,CLOSED,
587,Does the periphery show marked degeneration and necrosis of hepatocytes accompanied by haemorrhage while the peripheral zone shows mild fatty change of liver cells?,no,no,CLOSED,
588,What are dilated and congested?,the sinuses,the sinuses,OPEN,
589,Are the sinuses dilated and congested?,yes,yes,CLOSED,
590,Are the nuclei dilated and congested?,no,no,CLOSED,
592,"Is there increased fibrosis in the red pulp, capsule and the trabeculae?",yes,yes,CLOSED,
593,"Is the necrosed area on right side of the field increased fibrosis in the red pulp, capsule and the trabeculae?",no,no,CLOSED,
594,Is gamna-gandy body also seen?,yes,yes,CLOSED,
595,Is part of the oesophagus which is normally lined by squamous epithelium also seen?,no,no,CLOSED,
597,What shows dark tan firm areas with base on the pleura?,the sectioned surface of the lung,the sectioned surface,OPEN,
